code,name,1901-07,1902-07,1903-07,1904-07,1905-07,1906-07,1907-07,1908-07,1909-07,1910-07,1911-07,1912-07,1913-07,1914-07,1915-07,1916-07,1917-07,1918-07,1919-07,1920-07,1921-07,1922-07,1923-07,1924-07,1925-07,1926-07,1927-07,1928-07,1929-07,1930-07,1931-07,1932-07,1933-07,1934-07,1935-07,1936-07,1937-07,1938-07,1939-07,1940-07,1941-07,1942-07,1943-07,1944-07,1945-07,1946-07,1947-07,1948-07,1949-07,1950-07,1951-07,1952-07,1953-07,1954-07,1955-07,1956-07,1957-07,1958-07,1959-07,1960-07,1961-07,1962-07,1963-07,1964-07,1965-07,1966-07,1967-07,1968-07,1969-07,1970-07,1971-07,1972-07,1973-07,1974-07,1975-07,1976-07,1977-07,1978-07,1979-07,1980-07,1981-07,1982-07,1983-07,1984-07,1985-07,1986-07,1987-07,1988-07,1989-07,1990-07,1991-07,1992-07,1993-07,1994-07,1995-07,1996-07,1997-07,1998-07,1999-07,2000-07,2001-07,2002-07,2003-07,2004-07,2005-07,2006-07,2007-07,2008-07,2009-07,2010-07,2011-07,2012-07,2013-07,2014-07,2015-07,2016-07,2017-07,2018-07,2019-07,2020-07,2021-07,2022-07,2023-07
KGZ,Kyrgyz Republic,1.04,1.88,0.25,1.15,0.62,1.46,0.62,1.16,2.08,1.39,1,1.68,1.55,2.41,2.97,1.19,2.34,0.88,0.88,-0.11,0.9,2.11,1.11,1.33,2.03,1.83,1.7,0.63,0.23,0.47,0.46,0.84,1.19,-0.04,0.51,1.02,0.28,1.55,1.9,2.41,2.93,1.52,0.85,1.82,0.82,1.29,1.89,1.34,0.12,0.33,0.85,0.99,1.37,0.02,1.9,1.32,0.47,1.56,1.02,0.67,2.05,1.89,2.51,0.57,2.18,1.99,1.51,1.57,0.13,1.82,2.31,-0.05,1.89,0.88,1.83,1.26,2.1,2.03,2.12,2.46,2.28,1.69,2.77,0.9,1.6,1.97,2.06,2.41,1.72,2.55,2.15,1.96,1.09,1.79,2.51,1.4,2.89,2.26,2.89,2.7,2.96,3.04,2.15,3.35,2.92,3.05,3.09,2.76,2.74,3.24,2.43,2.02,3.43,2.02,3.46,3.64,2.95,2.76,3.59,2.78,3.59,3.98,4.28
